timestamp,TestValue
2021-02-07 20:47:03.230144,3.596104238522047
2021-02-07 20:47:03.230144,3.561379925230952
2021-02-07 20:47:03.231158,3.6041032324419175
2021-02-07 20:47:03.231158,3.587917753809989
2021-02-07 20:47:03.231158,3.428075456944258
2021-02-07 20:47:03.231158,3.5803065664794955
2021-02-07 20:47:03.232158,3.490937512737797
2021-02-07 20:47:03.232158,3.7361118999009655
2021-02-07 20:47:03.232158,3.25811750695773
2021-02-07 20:47:03.232158,3.531728783590504
2021-02-07 20:47:03.232158,3.5609235298219817
2021-02-07 20:47:03.233152,3.633829005972855
2021-02-07 20:47:03.233152,3.8574573755152897
2021-02-07 20:47:03.233152,3.7619740538834368
2021-02-07 20:47:03.233152,3.6374929364151782
2021-02-07 20:47:03.234146,3.6250158637328727
2021-02-07 20:47:03.234146,3.6477682276334207
2021-02-07 20:47:03.234146,3.483719140601132
2021-02-07 20:47:03.234146,3.617776243398527
2021-02-07 20:47:03.234146,3.391344753737321
2021-02-07 20:47:03.235148,3.7011607832040205
2021-02-07 20:47:03.235148,3.7073674353941097
2021-02-07 20:47:03.235148,3.6765056832643728
2021-02-07 20:47:03.235148,3.7021276272663677
2021-02-07 20:47:03.235148,3.6022699835960603
2021-02-07 20:47:03.236153,3.449058691671774
2021-02-07 20:47:03.236153,3.608623004633681
2021-02-07 20:47:03.236153,3.6440649666959595
2021-02-07 20:47:03.236153,3.6370752689868726
2021-02-07 20:47:03.237159,3.722080883437318
2021-02-07 20:47:03.237159,3.9276151499982523
2021-02-07 20:47:03.237159,3.395231435750036
2021-02-07 20:47:03.237159,3.8111522256788346
2021-02-07 20:47:03.237159,3.7617278994042027
2021-02-07 20:47:03.238153,3.8886322318848903
2021-02-07 20:47:03.238153,3.707345126407102
2021-02-07 20:47:03.238153,3.8005421678459648
2021-02-07 20:47:03.238153,3.829413869223962
2021-02-07 20:47:03.239159,3.6600236083607345
2021-02-07 20:47:03.239159,3.9723537454989386
2021-02-07 20:47:03.239159,3.793608785525284
2021-02-07 20:47:03.239159,3.797395591958371
2021-02-07 20:47:03.239159,3.8980467737414606
2021-02-07 20:47:03.240141,3.9804931467025213
2021-02-07 20:47:03.240141,3.695703603371338
2021-02-07 20:47:03.240141,3.7354801823752144
2021-02-07 20:47:03.240141,3.803129676930408
2021-02-07 20:47:03.240141,3.8519465960766315
2021-02-07 20:47:03.241153,3.775086189079407
2021-02-07 20:47:03.241153,3.6659590060313745
2021-02-07 20:47:03.241153,3.836811507843792
2021-02-07 20:47:03.241153,3.870367657368628
2021-02-07 20:47:03.242147,3.6771404041894638
2021-02-07 20:47:03.242147,3.8648356126448835
2021-02-07 20:47:03.242147,3.7324667960138265
2021-02-07 20:47:03.242147,4.01334407816739
2021-02-07 20:47:03.242147,3.9558224837355134
2021-02-07 20:47:03.243147,3.933140357553426
2021-02-07 20:47:03.243147,3.936800546941471
2021-02-07 20:47:03.243147,3.9023478053504865
2021-02-07 20:47:03.243147,4.066888787205847
2021-02-07 20:47:03.244148,3.9594447491046143
2021-02-07 20:47:03.244148,4.0392099081773525
2021-02-07 20:47:03.244148,3.849897807385931
2021-02-07 20:47:03.244148,3.9644720495298253
2021-02-07 20:47:03.245154,3.888075522824697
2021-02-07 20:47:03.245154,4.027833990230599
2021-02-07 20:47:03.245154,3.879465567832796
2021-02-07 20:47:03.245154,3.9330507551036376
2021-02-07 20:47:03.245154,3.8742449269126626
2021-02-07 20:47:03.246149,3.886119142532272
2021-02-07 20:47:03.246149,3.8159466071264854
2021-02-07 20:47:03.246149,3.821920217959766
2021-02-07 20:47:03.246149,3.8743078636941832
2021-02-07 20:47:03.247154,4.046525316750147
2021-02-07 20:47:03.247154,4.005649101458125
2021-02-07 20:47:03.247154,4.126298848578596
2021-02-07 20:47:03.247154,3.851961520173977
2021-02-07 20:47:03.247154,4.057804353142814
2021-02-07 20:47:03.248161,3.8253338710819422
2021-02-07 20:47:03.248161,3.9039660198785624
2021-02-07 20:47:03.248161,4.146760538173486
2021-02-07 20:47:03.248161,3.8755741660074947
2021-02-07 20:47:03.249148,3.929646460520452
2021-02-07 20:47:03.249148,4.029131815817484
2021-02-07 20:47:03.249148,4.10201998850156
2021-02-07 20:47:03.249148,3.9426590714345577
2021-02-07 20:47:03.250155,3.8696434525911787
2021-02-07 20:47:03.250155,4.021883063669824
2021-02-07 20:47:03.250155,4.219666511640856
2021-02-07 20:47:03.250155,3.9449364116639964
2021-02-07 20:47:03.250155,4.0486085327277745
2021-02-07 20:47:03.251149,3.9756989238893308
2021-02-07 20:47:03.251149,4.0510192658423385
2021-02-07 20:47:03.251149,4.081105257748337
2021-02-07 20:47:03.251149,4.064739840495172
2021-02-07 20:47:03.252149,4.050461392197655
2021-02-07 20:47:03.252149,3.8026170456193653
2021-02-07 20:47:03.252149,3.933769705055142
2021-02-07 20:47:03.252149,4.079859558571364
2021-02-07 20:47:03.252149,4.012683999672389
2021-02-07 20:47:03.253162,4.02801077284038
2021-02-07 20:47:03.253162,3.9328781610279853
2021-02-07 20:47:03.253162,3.9421753712636285
2021-02-07 20:47:03.254150,3.8904290352582898
2021-02-07 20:47:03.254150,4.15263741232855
2021-02-07 20:47:03.254150,4.130652029943864
2021-02-07 20:47:03.254150,3.9299521433307247
2021-02-07 20:47:03.254150,3.9587867255976845
2021-02-07 20:47:03.255163,3.8820149374768933
2021-02-07 20:47:03.255163,3.9163946768305054
2021-02-07 20:47:03.255163,3.88978788936722
2021-02-07 20:47:03.255163,3.912481519491357
2021-02-07 20:47:03.256150,3.822567308266388
2021-02-07 20:47:03.256150,3.8626039254487567
2021-02-07 20:47:03.256150,3.9902293430180227
2021-02-07 20:47:03.256150,4.130933787523361
2021-02-07 20:47:03.256150,3.978359015500076
2021-02-07 20:47:03.257163,3.765069641279179
2021-02-07 20:47:03.257163,4.074669284685783
2021-02-07 20:47:03.257163,4.043059591558924
2021-02-07 20:47:03.257163,3.901550876384163
2021-02-07 20:47:03.258163,4.092192069968044
2021-02-07 20:47:03.258163,3.964110277700412
2021-02-07 20:47:03.258163,3.894658710719805
2021-02-07 20:47:03.258163,4.090158494998197
2021-02-07 20:47:03.258163,4.056737529359044
2021-02-07 20:47:03.259164,4.160518765660713
2021-02-07 20:47:03.259164,3.9695289418997293
2021-02-07 20:47:03.259164,3.9262039438129657
2021-02-07 20:47:03.259164,4.158272184845607
2021-02-07 20:47:03.260151,3.9081402020359626
2021-02-07 20:47:03.260151,4.026165918800783
2021-02-07 20:47:03.260151,3.8592665513254274
2021-02-07 20:47:03.260151,3.930697964602367
2021-02-07 20:47:03.260151,4.012285101846526
2021-02-07 20:47:03.261158,3.8190330694047203
2021-02-07 20:47:03.261158,3.846751515809186
2021-02-07 20:47:03.261158,4.116254316564087
2021-02-07 20:47:03.261158,3.802878584065428
2021-02-07 20:47:03.261158,3.8768465034634363
2021-02-07 20:47:03.262151,3.948039771438486
2021-02-07 20:47:03.262151,4.096905212624667
2021-02-07 20:47:03.262151,3.7725497039199114
2021-02-07 20:47:03.262151,4.023268676563407
2021-02-07 20:47:03.263165,3.8859763223400465
2021-02-07 20:47:03.263165,4.05486536502627
2021-02-07 20:47:03.263165,4.053078193150183
2021-02-07 20:47:03.263165,3.9152643563154452
2021-02-07 20:47:03.263165,3.8460123484041664
2021-02-07 20:47:03.264152,4.026560112117857
2021-02-07 20:47:03.264152,4.012489720642305
2021-02-07 20:47:03.264152,3.909328936187643
2021-02-07 20:47:03.264152,3.971459816541189
2021-02-07 20:47:03.265159,3.9010589550899097
2021-02-07 20:47:03.265159,3.891873616880804
2021-02-07 20:47:03.265159,3.7353519544900027
2021-02-07 20:47:03.265159,3.8911727063728074
2021-02-07 20:47:03.265159,3.8504632036263273
2021-02-07 20:47:03.266153,3.716018407041464
2021-02-07 20:47:03.266153,3.8241493297959535
2021-02-07 20:47:03.266153,3.719307908924147
2021-02-07 20:47:03.266153,4.042424192069687
2021-02-07 20:47:03.267150,3.957037961874305
2021-02-07 20:47:03.267150,3.808074960779864
2021-02-07 20:47:03.267150,3.9007606238859367
2021-02-07 20:47:03.267150,3.7484545376486897
2021-02-07 20:47:03.268163,3.8517120039665005
2021-02-07 20:47:03.268163,3.754263248749817
2021-02-07 20:47:03.268163,3.7362559641634903
2021-02-07 20:47:03.268163,3.955393165464188
2021-02-07 20:47:03.269154,3.8577409428849654
2021-02-07 20:47:03.269154,3.6111013133748213
2021-02-07 20:47:03.269154,3.879279540960554
2021-02-07 20:47:03.269154,3.75701656346094
2021-02-07 20:47:03.269154,3.672190002414233
2021-02-07 20:47:03.270154,3.6323455729196747
2021-02-07 20:47:03.270154,3.5876813549275046
2021-02-07 20:47:03.270154,3.6115684292459123
2021-02-07 20:47:03.270154,3.715759642373399
2021-02-07 20:47:03.271149,3.6096023728649116
2021-02-07 20:47:03.271149,3.6509581567390113
2021-02-07 20:47:03.271149,3.9444934373541587
2021-02-07 20:47:03.271149,3.9384766068004744
2021-02-07 20:47:03.272162,3.708242018358595
2021-02-07 20:47:03.272162,3.650426334560518
2021-02-07 20:47:03.272162,3.892998688415522
2021-02-07 20:47:03.272162,3.5689077950940784
2021-02-07 20:47:03.272162,3.728752729542872
2021-02-07 20:47:03.273154,3.507635054304982
2021-02-07 20:47:03.273154,3.7326990781322316
2021-02-07 20:47:03.273154,3.626156052579988
2021-02-07 20:47:03.273154,3.6730665412358614
2021-02-07 20:47:03.274154,3.5594700255955
2021-02-07 20:47:03.274154,3.437541975045895
2021-02-07 20:47:03.274154,3.6759396683486862
2021-02-07 20:47:03.274154,3.6100599323940292
2021-02-07 20:47:03.274154,3.4465574722380943
2021-02-07 20:47:03.275161,3.5786539842002076
2021-02-07 20:47:03.275161,3.4261657559647234
2021-02-07 20:47:03.275161,3.560101419003862
2021-02-07 20:47:03.275161,3.5815586046954966
2021-02-07 20:47:03.276162,3.495951146565417
2021-02-07 20:47:03.276162,3.4792973557505453
2021-02-07 20:47:03.276162,3.4155595206649387
2021-02-07 20:47:03.276162,3.590533406146538
2021-02-07 20:47:03.276162,3.606773524470837
2021-02-07 20:47:03.277162,3.53970468737238
2021-02-07 20:47:03.277162,3.6180721258037503
2021-02-07 20:47:03.277162,3.7393167138098926
2021-02-07 20:47:03.277162,3.393725317098271
2021-02-07 20:47:03.278161,3.477192650259721
2021-02-07 20:47:03.278161,3.4290680466219805
2021-02-07 20:47:03.278161,3.366600540375891
2021-02-07 20:47:03.278161,3.292346358650445
2021-02-07 20:47:03.279163,3.612513868094435
2021-02-07 20:47:03.279163,3.413293204648843
2021-02-07 20:47:03.279163,3.609392097731318
2021-02-07 20:47:03.279163,3.322846294685864
2021-02-07 20:47:03.279163,3.3732688707549814
2021-02-07 20:47:03.280162,3.4887147628764352
2021-02-07 20:47:03.280162,3.2248465045489954
2021-02-07 20:47:03.280162,3.286444153957661
2021-02-07 20:47:03.280162,3.496473125923972
2021-02-07 20:47:03.281162,3.416357991133905
2021-02-07 20:47:03.281162,3.1854851840949374
2021-02-07 20:47:03.281162,3.4275729762707243
2021-02-07 20:47:03.281162,3.221132716584874
2021-02-07 20:47:03.281162,3.588740758466101
2021-02-07 20:47:03.282162,3.3798206095219494
2021-02-07 20:47:03.282162,3.491205650056524
2021-02-07 20:47:03.282162,3.4457354751231315
2021-02-07 20:47:03.282162,3.3573774566559402
2021-02-07 20:47:03.283164,3.1168052239282207
2021-02-07 20:47:03.283164,3.1573061745627387
2021-02-07 20:47:03.283164,3.0904413178868406
2021-02-07 20:47:03.283164,3.2281199134366045
2021-02-07 20:47:03.284163,3.1830408361782334
2021-02-07 20:47:03.284163,3.1810801464539016
2021-02-07 20:47:03.284163,3.269577146003537
2021-02-07 20:47:03.284163,3.3313567296135993
2021-02-07 20:47:03.284163,3.066297711033852
2021-02-07 20:47:03.285163,3.053544810212011
2021-02-07 20:47:03.285163,3.167759455831878
2021-02-07 20:47:03.285163,3.0607879604401345
2021-02-07 20:47:03.285163,3.399791122180302
2021-02-07 20:47:03.286154,2.9221233505510273
2021-02-07 20:47:03.286154,3.1675607687378795
2021-02-07 20:47:03.286154,3.098762764270872
2021-02-07 20:47:03.286154,3.028265830371522
2021-02-07 20:47:03.286154,2.899379917006695
2021-02-07 20:47:03.287153,3.260037288790585
2021-02-07 20:47:03.287153,3.0548481342107014
2021-02-07 20:47:03.287153,2.9558400893078365
2021-02-07 20:47:03.287153,3.1418050632282064
2021-02-07 20:47:03.288151,3.0313896431168166
2021-02-07 20:47:03.288151,3.1958487553723836
2021-02-07 20:47:03.288151,2.939165926763742
2021-02-07 20:47:03.288151,3.0612607858101204
2021-02-07 20:47:03.289154,3.15147022298801
2021-02-07 20:47:03.289154,3.007484494250402
2021-02-07 20:47:03.289154,3.1692029128674895
2021-02-07 20:47:03.289154,3.003313342128198
2021-02-07 20:47:03.289154,3.019772015141582
2021-02-07 20:47:03.290158,2.9458970065950907
2021-02-07 20:47:03.290158,2.9989219299906735
2021-02-07 20:47:03.290158,3.0897672217719974
2021-02-07 20:47:03.290158,2.832765373394369
2021-02-07 20:47:03.291172,2.986485211978769
2021-02-07 20:47:03.291172,2.8794302089282136
2021-02-07 20:47:03.291172,2.802827779096572
2021-02-07 20:47:03.291172,3.004993004985115
2021-02-07 20:47:03.291172,2.8125207970778865
2021-02-07 20:47:03.292165,2.8679494905371756
2021-02-07 20:47:03.292165,2.9471274921558863
2021-02-07 20:47:03.292165,2.8910304040526427
2021-02-07 20:47:03.292165,3.0737031120373803
2021-02-07 20:47:03.293171,2.856650685820379
2021-02-07 20:47:03.293171,2.8597692256351954
2021-02-07 20:47:03.293171,2.79558493536613
2021-02-07 20:47:03.293171,2.6283182567068355
2021-02-07 20:47:03.293171,2.644671042294724
2021-02-07 20:47:03.294172,2.5474894447430034
2021-02-07 20:47:03.294172,2.7617855948925496
2021-02-07 20:47:03.294172,2.8108979131464293
2021-02-07 20:47:03.294172,2.5497872992785
2021-02-07 20:47:03.295172,2.87216255792754
2021-02-07 20:47:03.295172,2.667366221834872
2021-02-07 20:47:03.295172,2.6784827992809004
2021-02-07 20:47:03.295172,2.6234485156416665
2021-02-07 20:47:03.296159,2.6987395210432124
2021-02-07 20:47:03.296159,2.597131069784616
2021-02-07 20:47:03.296159,2.740674309232204
2021-02-07 20:47:03.296159,2.649069521207276
2021-02-07 20:47:03.296159,2.808850488108439
2021-02-07 20:47:03.297172,2.8139075867948495
2021-02-07 20:47:03.297172,2.7100422152498345
2021-02-07 20:47:03.297172,2.6390551622662217
2021-02-07 20:47:03.297172,2.5738704482125843
2021-02-07 20:47:03.298160,2.5981908970934633
2021-02-07 20:47:03.298160,2.6623986448598007
2021-02-07 20:47:03.298160,2.6286289159586946
2021-02-07 20:47:03.298160,2.7387667920218055
2021-02-07 20:47:03.299173,2.657528396475628
2021-02-07 20:47:03.299173,2.5050898319944888
2021-02-07 20:47:03.299173,2.605304869826914
2021-02-07 20:47:03.299173,2.686011119202372
2021-02-07 20:47:03.299173,2.3193874754725403
2021-02-07 20:47:03.300160,2.586895331082194
2021-02-07 20:47:03.300160,2.494046549327039
2021-02-07 20:47:03.300160,2.4750248897305074
2021-02-07 20:47:03.300160,2.5189901434825255
2021-02-07 20:47:03.301173,2.5312276915200616
2021-02-07 20:47:03.301173,2.4832200845366255
2021-02-07 20:47:03.301173,2.7004885833700087
2021-02-07 20:47:03.301173,2.5677424659935895
2021-02-07 20:47:03.301173,2.521217887118738
2021-02-07 20:47:03.302173,2.589902782543418
2021-02-07 20:47:03.302173,2.410060254130507
2021-02-07 20:47:03.302173,2.3268926318624397
2021-02-07 20:47:03.302173,2.524076109671516
2021-02-07 20:47:03.303173,2.374280960290829
2021-02-07 20:47:03.303173,2.445188513335812
2021-02-07 20:47:03.303173,2.475253691411328
2021-02-07 20:47:03.303173,2.3556800960520956
2021-02-07 20:47:03.304161,2.444666050883679
2021-02-07 20:47:03.304161,2.108445819111547
2021-02-07 20:47:03.304161,2.515700371350679
2021-02-07 20:47:03.304161,2.358039069946915
2021-02-07 20:47:03.304161,2.4507220505294254
2021-02-07 20:47:03.305174,2.507156674833507
2021-02-07 20:47:03.305174,2.4289267886195502
2021-02-07 20:47:03.305174,2.3632534594796306
2021-02-07 20:47:03.305174,2.171169989496643
2021-02-07 20:47:03.306174,2.337484656386178
2021-02-07 20:47:03.306174,2.302703544044224
2021-02-07 20:47:03.306174,2.2423327172600604
2021-02-07 20:47:03.306174,2.4379575647286194
2021-02-07 20:47:03.306174,2.2744293162488867
2021-02-07 20:47:03.307174,2.185647634934878
2021-02-07 20:47:03.307174,2.2935187046564725
2021-02-07 20:47:03.307174,2.3408322815756417
2021-02-07 20:47:03.307174,2.4346151855394975
2021-02-07 20:47:03.308162,2.158165507563848
2021-02-07 20:47:03.308162,2.2552724247268174
2021-02-07 20:47:03.308162,2.1915442978560984
2021-02-07 20:47:03.308162,2.5216468869421567
2021-02-07 20:47:03.309175,2.128948108477929
2021-02-07 20:47:03.309175,2.1171138730039587
2021-02-07 20:47:03.309175,2.293153960068854
2021-02-07 20:47:03.309175,2.1922071729536525
2021-02-07 20:47:03.309175,2.2498995712115337
2021-02-07 20:47:03.310175,2.2205956200467805
2021-02-07 20:47:03.310175,2.3966992885093776
2021-02-07 20:47:03.310175,2.2283152162595363
2021-02-07 20:47:03.310175,2.1884545899295804
2021-02-07 20:47:03.311173,2.1884541916843983
2021-02-07 20:47:03.311173,2.0359255542925525
2021-02-07 20:47:03.311173,1.9481685149074797
2021-02-07 20:47:03.311173,2.2517647673405796
2021-02-07 20:47:03.312169,2.103246039749238
2021-02-07 20:47:03.312169,2.0858295025839637
2021-02-07 20:47:03.312169,2.265426134233749
2021-02-07 20:47:03.312169,2.042401842925304
2021-02-07 20:47:03.312169,2.130712853963299
2021-02-07 20:47:03.313169,2.2383020570217624
2021-02-07 20:47:03.313169,2.1417936599274165
2021-02-07 20:47:03.313169,2.1617726865906213
2021-02-07 20:47:03.313169,1.9975540410549872
2021-02-07 20:47:03.314176,2.126459683058417
2021-02-07 20:47:03.314176,2.039211763402093
2021-02-07 20:47:03.314176,2.2911877333795196
2021-02-07 20:47:03.314176,2.0832704230934738
2021-02-07 20:47:03.314176,1.9808043566979079
2021-02-07 20:47:03.315176,1.978686034451682
2021-02-07 20:47:03.315176,2.0015737020785216
2021-02-07 20:47:03.315176,2.148859962550134
2021-02-07 20:47:03.315176,1.9534015706629808
2021-02-07 20:47:03.316176,2.049038674165529
2021-02-07 20:47:03.316176,2.1344543335614805
2021-02-07 20:47:03.316176,2.234505273485321
2021-02-07 20:47:03.316176,2.0310556618539697
2021-02-07 20:47:03.317171,1.8515650137003428
2021-02-07 20:47:03.317171,2.0959772231432416
2021-02-07 20:47:03.317171,2.100654161774013
2021-02-07 20:47:03.317171,2.054558488897076
2021-02-07 20:47:03.317171,1.9778046390961248
2021-02-07 20:47:03.318174,1.9909195485158917
2021-02-07 20:47:03.318174,1.9660977345956319
2021-02-07 20:47:03.318174,1.8821132889699979
2021-02-07 20:47:03.318174,2.0974346058436826
2021-02-07 20:47:03.319171,1.7736298104236774
2021-02-07 20:47:03.319171,2.118304690557656
2021-02-07 20:47:03.319171,1.9397716221410413
2021-02-07 20:47:03.319171,1.9573784362254152
2021-02-07 20:47:03.319171,1.9777526912308079
2021-02-07 20:47:03.320171,2.1215043968001273
2021-02-07 20:47:03.320171,1.9258278457780527
2021-02-07 20:47:03.320171,2.0426648548328283
2021-02-07 20:47:03.320171,1.8812863498927745
2021-02-07 20:47:03.321177,2.0515418588414613
2021-02-07 20:47:03.321177,2.1088949167796716
2021-02-07 20:47:03.321177,1.861087063287637
2021-02-07 20:47:03.321177,1.9508117725603025
2021-02-07 20:47:03.322178,2.06740480429813
2021-02-07 20:47:03.322178,2.073311447728324
2021-02-07 20:47:03.322178,2.0742525938494243
2021-02-07 20:47:03.322178,1.9729293725630594
2021-02-07 20:47:03.322178,2.002306105710407
2021-02-07 20:47:03.323330,2.0309266550947798
2021-02-07 20:47:03.323330,2.167311546135334
2021-02-07 20:47:03.323330,1.8377738024804544
2021-02-07 20:47:03.323330,2.293819037835851
2021-02-07 20:47:03.324178,1.872900877141397
2021-02-07 20:47:03.324178,2.0715852011071068
2021-02-07 20:47:03.324178,2.078084697742957
2021-02-07 20:47:03.324178,2.054398465103286
2021-02-07 20:47:03.324178,2.0190085885610465
2021-02-07 20:47:03.325178,2.143610608765758
2021-02-07 20:47:03.325178,1.9789022665139253
2021-02-07 20:47:03.325178,1.9070815820417346
2021-02-07 20:47:03.325178,1.9576225155880627
2021-02-07 20:47:03.326179,1.859297774729641
2021-02-07 20:47:03.326179,1.856206936665283
2021-02-07 20:47:03.326179,2.1950153930360328
2021-02-07 20:47:03.326179,2.011960209781632
2021-02-07 20:47:03.327179,1.9880031589105327
2021-02-07 20:47:03.327179,2.0045212705441275
2021-02-07 20:47:03.327179,1.9288137521523265
2021-02-07 20:47:03.327179,1.9369085530317673
2021-02-07 20:47:03.327179,1.8632938041071363
2021-02-07 20:47:03.328179,1.9618427998943002
2021-02-07 20:47:03.328179,2.1621166581338103
2021-02-07 20:47:03.328179,1.8635925677811045
2021-02-07 20:47:03.328179,2.0919541416406515
2021-02-07 20:47:03.329179,1.9363934275542278
2021-02-07 20:47:03.329179,2.0640023142266437
2021-02-07 20:47:03.329179,1.9911584171562304
2021-02-07 20:47:03.329179,1.9792032647490025
2021-02-07 20:47:03.329179,1.9551244021245269
2021-02-07 20:47:03.330180,1.8995615444201412
2021-02-07 20:47:03.330180,2.033462906293858
2021-02-07 20:47:03.330180,2.1696428044653877
2021-02-07 20:47:03.330180,2.062183893712694
2021-02-07 20:47:03.331180,2.1701774115249832
2021-02-07 20:47:03.331180,2.1070918919736386
2021-02-07 20:47:03.331180,2.05420441322675
2021-02-07 20:47:03.331180,2.073245902901359
2021-02-07 20:47:03.332180,1.99935889503567
2021-02-07 20:47:03.332180,2.252409290199549
2021-02-07 20:47:03.332180,2.1760036308542654
2021-02-07 20:47:03.332180,2.0273663802004025
2021-02-07 20:47:03.332180,2.2988898359858854
2021-02-07 20:47:03.333174,2.134656612841824
2021-02-07 20:47:03.333174,2.265608836456101
2021-02-07 20:47:03.333174,1.9167401561234063
2021-02-07 20:47:03.333174,2.1992017130086308
2021-02-07 20:47:03.334180,1.9641130501966753
2021-02-07 20:47:03.334180,2.2030279404736746
2021-02-07 20:47:03.334180,2.0146266860233935
2021-02-07 20:47:03.334180,2.1369465242036387
2021-02-07 20:47:03.335181,1.9263263083645499
2021-02-07 20:47:03.335181,2.194011666476391
2021-02-07 20:47:03.335181,2.2424486659606293
2021-02-07 20:47:03.335181,2.123587844899312
2021-02-07 20:47:03.335181,2.1139687205310653
2021-02-07 20:47:03.336168,2.1960950222581337
2021-02-07 20:47:03.336168,2.202101092857701
2021-02-07 20:47:03.336168,2.1636332322697958
2021-02-07 20:47:03.336168,2.263869446940745
2021-02-07 20:47:03.337181,2.2194304347743863
2021-02-07 20:47:03.337181,2.1185116619982507
2021-02-07 20:47:03.337181,2.290825326670328
2021-02-07 20:47:03.337181,2.215531265100574
2021-02-07 20:47:03.337181,2.1782529787030382
2021-02-07 20:47:03.338168,2.1732947783736454
2021-02-07 20:47:03.338168,2.3845063248461336
2021-02-07 20:47:03.338168,2.1982126457017426
2021-02-07 20:47:03.338168,2.27188722043768
2021-02-07 20:47:03.339182,2.2433153213093724
2021-02-07 20:47:03.339182,2.1544662451975323
2021-02-07 20:47:03.339182,2.256592968209623
2021-02-07 20:47:03.339182,2.332136594133064
2021-02-07 20:47:03.340182,2.019737918238657
2021-02-07 20:47:03.340182,2.3238340719524038
2021-02-07 20:47:03.340182,2.0836684255057607
2021-02-07 20:47:03.340182,2.44923038228487
2021-02-07 20:47:03.340182,2.2292001104590753
2021-02-07 20:47:03.341175,2.2882285206894903
2021-02-07 20:47:03.341175,2.230453493739696
2021-02-07 20:47:03.341175,2.273450690958681
2021-02-07 20:47:03.341175,2.2388091391843297
2021-02-07 20:47:03.342182,2.16678004865709
2021-02-07 20:47:03.342182,2.161807989565778
2021-02-07 20:47:03.342182,2.105746078519398
2021-02-07 20:47:03.342182,2.2621883454159506
2021-02-07 20:47:03.342182,2.3908032597394024
2021-02-07 20:47:03.343182,2.224636503499781
2021-02-07 20:47:03.343182,2.4090336070646914
2021-02-07 20:47:03.343182,2.1482967585310098
2021-02-07 20:47:03.343182,2.3083263974701156
2021-02-07 20:47:03.344183,2.346762337516628
2021-02-07 20:47:03.344183,2.460020983353514
2021-02-07 20:47:03.344183,2.414842699965029
2021-02-07 20:47:03.344183,2.3953996526740733
2021-02-07 20:47:03.345183,2.4647341350296816
2021-02-07 20:47:03.345183,2.4240289053640436
2021-02-07 20:47:03.345183,2.4655803329959243
2021-02-07 20:47:03.345183,2.3666165292291814
2021-02-07 20:47:03.345183,2.4096830641394105
2021-02-07 20:47:03.346183,2.57583810656457
2021-02-07 20:47:03.346183,2.2253870876269914
2021-02-07 20:47:03.346183,2.4760055844912907
2021-02-07 20:47:03.346183,2.4067049626439228
2021-02-07 20:47:03.347183,2.4302449058790256
2021-02-07 20:47:03.347183,2.3611543971348383
