timestamp,test_value,second
2020-12-24 16:10:25.571039,3.3127066654428496,92
2020-12-24 16:10:25.571039,3.2676814092771806,93
2020-12-24 16:10:25.572025,3.1224981762193007,94
2020-12-24 16:10:25.572025,3.0408890185860624,95
2020-12-24 16:10:25.572025,2.9840813612770245,96
2020-12-24 16:10:25.573029,2.7592173414281427,97
2020-12-24 16:10:25.573029,2.6309650040328876,98
2020-12-24 16:10:25.574024,2.564759049152153,99
2020-12-24 16:10:25.575037,2.3390657010683427,100
2020-12-24 16:10:25.576024,2.442021785681128,101
2020-12-24 16:10:25.576024,2.280545142919269,102
2020-12-24 16:10:25.576024,2.139574338172269,103
2020-12-24 16:10:25.577022,1.979123008065691,104
2020-12-24 16:10:25.577022,2.1475614612816964,105
2020-12-24 16:10:25.578027,2.1301673409169943,106
2020-12-24 16:10:25.578027,2.116624356241994,107
2020-12-24 16:10:25.578027,2.0323405637498544,108
2020-12-24 16:10:25.580039,2.153496688699253,109
2020-12-24 16:10:25.580039,2.0548317611271094,110
2020-12-24 16:10:25.580039,2.1283676825965907,111
2020-12-24 16:10:25.581032,1.8133964916084047,112
2020-12-24 16:10:25.581032,2.1425251308260678,113
2020-12-24 16:10:25.582022,1.7309045278727289,114
2020-12-24 16:10:25.582022,2.1327349485047606,115
2020-12-24 16:10:25.582022,2.3830271071823748,116
2020-12-24 16:10:25.583032,2.3961600438303012,117
2020-12-24 16:10:25.583032,2.3614823766896644,118
2020-12-24 16:10:25.584017,2.3927926924203518,119
2020-12-24 16:10:25.584017,2.506868799112827,120
2020-12-24 16:10:25.584017,2.6705551465084265,121
2020-12-24 16:10:25.585016,2.705733309930058,122
2020-12-24 16:10:25.585016,2.6837597847236325,123
2020-12-24 16:10:25.585016,2.9941751247596105,124
2020-12-24 16:10:25.586023,2.7664639818081613,125
2020-12-24 16:10:25.586023,3.1162432832759066,126
2020-12-24 16:10:25.586023,3.157834096094977,127
2020-12-24 16:10:25.587015,3.04756995411172,128
2020-12-24 16:10:25.587015,3.327858559055235,129
2020-12-24 16:10:25.587015,3.4656072630754964,130
2020-12-24 16:10:25.588025,3.352143590271667,131
2020-12-24 16:10:25.588025,3.703196231902793,132
2020-12-24 16:10:25.588025,3.7180900889342823,133
2020-12-24 16:10:25.589014,3.6129820637256596,134
2020-12-24 16:10:25.589014,3.8114846092449506,135
2020-12-24 16:10:25.589014,3.9184932243147683,136
2020-12-24 16:10:25.590027,3.979792504409703,137
2020-12-24 16:10:25.590027,3.968364484797851,138
2020-12-24 16:10:25.591017,3.94774025281022,139
2020-12-24 16:10:25.592015,3.928722625052842,140
2020-12-24 16:10:25.592015,4.07907890777288,141
2020-12-24 16:10:25.593026,3.982472600434087,142
2020-12-24 16:10:25.593026,4.0434895537123206,143
2020-12-24 16:10:25.593026,4.08423277526995,144
2020-12-24 16:10:25.594011,3.888884767741967,145
2020-12-24 16:10:25.594011,3.8886289474811693,146
2020-12-24 16:10:25.594011,3.8243359702284843,147
2020-12-24 16:10:25.634988,3.5336890436635233,148
2020-12-24 16:10:25.642983,3.716412347228571,149
2020-12-24 16:10:25.645994,3.677326522257812,150
2020-12-24 16:10:25.647982,3.533051330098007,151
2020-12-24 16:10:25.648981,3.601284753650642,152
2020-12-24 16:10:25.648981,3.412244479704758,153
2020-12-24 16:10:25.648981,3.270359669604799,154
2020-12-24 16:10:25.649994,3.1865525554587264,155
2020-12-24 16:10:25.649994,2.9703034037233027,156
2020-12-24 16:10:25.649994,3.095874356996682,157
2020-12-24 16:10:25.650980,2.9540571519776653,158
2020-12-24 16:10:25.650980,2.872474407192517,159
2020-12-24 16:10:25.650980,2.7689828751176786,160
2020-12-24 16:10:25.652015,2.6747241476999672,161
2020-12-24 16:10:25.652015,2.6048692091463255,162
2020-12-24 16:10:25.653013,2.5511919904047753,163
2020-12-24 16:10:25.653013,2.438437307964949,164
2020-12-24 16:10:25.653013,2.195447731385447,165
2020-12-24 16:10:25.654013,2.2913486992571372,166
2020-12-24 16:10:25.654013,2.1407399564889893,167
2020-12-24 16:10:25.654013,2.127984680566798,168
2020-12-24 16:10:25.654977,1.8784237855294124,169
2020-12-24 16:10:25.654977,2.043477455176644,170
2020-12-24 16:10:25.654977,2.114655916540812,171
2020-12-24 16:10:25.655991,1.9814816850988777,172
2020-12-24 16:10:25.655991,2.0363717300222217,173
2020-12-24 16:10:25.655991,1.9553685356872608,174
2020-12-24 16:10:25.656987,1.9738790897057064,175
2020-12-24 16:10:25.656987,2.0111049859819854,176
2020-12-24 16:10:25.656987,2.211432459045301,177
2020-12-24 16:10:25.660010,2.1296657267577612,178
2020-12-24 16:10:25.661010,2.115599135321554,179
2020-12-24 16:10:25.669004,2.1361921357060174,180
2020-12-24 16:10:25.669004,2.249546722858821,181
2020-12-24 16:10:25.670004,2.0311269478328846,182
2020-12-24 16:10:25.670004,2.515352776899756,183
2020-12-24 16:10:25.671003,2.5712790919342514,184
2020-12-24 16:10:25.671003,2.7141203670035945,185
2020-12-24 16:10:25.671003,2.598875232966087,186
2020-12-24 16:10:25.672003,3.140650704208122,187
2020-12-24 16:10:25.672003,2.9314498152802666,188
2020-12-24 16:10:25.672003,2.915518726303352,189
2020-12-24 16:10:25.673002,3.163420999818781,190
2020-12-24 16:10:25.673002,3.187702887556579,191
2020-12-24 16:10:25.673979,3.508016744970996,192
2020-12-24 16:10:25.673979,3.578817880214744,193
2020-12-24 16:10:25.674967,3.6290970475433957,194
2020-12-24 16:10:25.674967,3.654587232038796,195
2020-12-24 16:10:25.675966,3.5583842218176187,196
2020-12-24 16:10:25.675966,3.760962394554947,197
2020-12-24 16:10:25.675966,3.686260654098608,198
2020-12-24 16:10:25.676966,3.9133865078458467,199
2020-12-24 16:10:25.676966,3.82700443378767,200
2020-12-24 16:10:25.676966,3.8984534878688386,201
2020-12-24 16:10:25.677999,4.0019934456265265,202
2020-12-24 16:10:25.677999,4.020544321484971,203
2020-12-24 16:10:25.677999,3.9698610507842584,204
2020-12-24 16:10:25.678999,4.124990385436738,205
2020-12-24 16:10:25.678999,3.8576296442732856,206
2020-12-24 16:10:25.678999,3.9636089715756224,207
2020-12-24 16:10:25.679982,3.9406992832535552,208
2020-12-24 16:10:25.679982,3.7691049553670366,209
2020-12-24 16:10:25.679982,3.8563813325309466,210
2020-12-24 16:10:25.680997,3.9144868560000643,211
2020-12-24 16:10:25.680997,3.484270517577557,212
2020-12-24 16:10:25.681997,3.6027785488561492,213
2020-12-24 16:10:25.681997,3.6419681646019324,214
2020-12-24 16:10:25.681997,3.5521728559327315,215
2020-12-24 16:10:25.682966,3.3021348269288193,216
2020-12-24 16:10:25.682966,3.362708668134401,217
2020-12-24 16:10:25.683960,3.2964594294313567,218
2020-12-24 16:10:25.683960,3.154802289027561,219
2020-12-24 16:10:25.683960,3.0843412701086352,220
2020-12-24 16:10:25.684996,2.6991030702608625,221
2020-12-24 16:10:25.684996,2.9142880679742715,222
2020-12-24 16:10:25.684996,2.5993263304565017,223
2020-12-24 16:10:25.685995,2.647486947251374,224
2020-12-24 16:10:25.685995,2.582642690788301,225
2020-12-24 16:10:25.685995,2.3454193083369566,226
2020-12-24 16:10:25.686994,2.3205138491055064,227
2020-12-24 16:10:25.686994,2.234504712267253,228
2020-12-24 16:10:25.686994,2.318522978959366,229
2020-12-24 16:10:25.687993,2.1752632006170565,230
2020-12-24 16:10:25.687993,2.1436343888186897,231
2020-12-24 16:10:25.688993,2.009379834446686,232
2020-12-24 16:10:25.688993,1.8143006971401712,233
2020-12-24 16:10:25.689993,1.987505421740745,234
2020-12-24 16:10:25.689993,2.043873237308662,235
2020-12-24 16:10:25.690963,1.9215260538102066,236
2020-12-24 16:10:25.690963,1.9868758723083606,237
2020-12-24 16:10:25.691992,1.966344507741682,238
2020-12-24 16:10:25.691992,1.9908931534744594,239
2020-12-24 16:10:25.691992,2.1406298449882355,240
2020-12-24 16:10:25.692990,2.0705872949408484,241
2020-12-24 16:10:25.692990,2.1483298178174914,242
2020-12-24 16:10:25.693955,2.275338070080582,243
2020-12-24 16:10:25.693955,2.409546728281965,244
2020-12-24 16:10:25.693955,2.29974605960711,245
2020-12-24 16:10:25.694990,2.5821336133435766,246
2020-12-24 16:10:25.694990,2.4088717621100915,247
2020-12-24 16:10:25.694990,2.5793861657678856,248
2020-12-24 16:10:25.695989,2.616571659760828,249
2020-12-24 16:10:25.695989,2.949709240031445,250
2020-12-24 16:10:25.695989,3.052586926735017,251
2020-12-24 16:10:25.696988,3.1813683187724333,252
2020-12-24 16:10:25.696988,3.1438316523898586,253
2020-12-24 16:10:25.696988,3.2713747776039397,254
2020-12-24 16:10:25.697988,3.5076787851901616,255
2020-12-24 16:10:25.697988,3.5021799174407855,256
2020-12-24 16:10:25.697988,3.61408484374612,257
2020-12-24 16:10:25.698988,3.493016443956494,258
2020-12-24 16:10:25.698988,3.722356073247544,259
2020-12-24 16:10:25.698988,3.7093500120037675,260
2020-12-24 16:10:25.699987,3.822352840378853,261
2020-12-24 16:10:25.699987,3.857893382874667,262
2020-12-24 16:10:25.699987,3.8935778202375073,263
2020-12-24 16:10:25.700986,3.917961991282705,264
2020-12-24 16:10:25.700986,4.018999116653289,265
2020-12-24 16:10:25.700986,4.092052813566939,266
2020-12-24 16:10:25.701986,3.9875520747341824,267
2020-12-24 16:10:25.701986,3.894719555367961,268
2020-12-24 16:10:25.701986,3.946879391512641,269
2020-12-24 16:10:25.702985,3.8540210384661524,270
2020-12-24 16:10:25.702985,3.9562443432833674,271
2020-12-24 16:10:25.703985,3.7914732594590115,272
2020-12-24 16:10:25.703985,3.818696348650361,273
2020-12-24 16:10:25.703985,3.587820688832548,274
2020-12-24 16:10:25.704984,3.8479676163930336,275
2020-12-24 16:10:25.704984,3.542905915575233,276
2020-12-24 16:10:25.705983,3.36761544339819,277
2020-12-24 16:10:25.705983,3.5408892639045537,278
2020-12-24 16:10:25.705983,3.3149266573758718,279
2020-12-24 16:10:25.706959,3.2550484805864643,280
2020-12-24 16:10:25.706959,3.1971775954983612,281
2020-12-24 16:10:25.707954,3.1352989119165438,282
2020-12-24 16:10:25.707954,3.055049303478157,283
2020-12-24 16:10:25.708981,3.032505732927523,284
2020-12-24 16:10:25.708981,2.845743894761414,285
2020-12-24 16:10:25.708981,2.823667528628279,286
2020-12-24 16:10:25.709981,2.7644317804937915,287
2020-12-24 16:10:25.709981,2.59667756357586,288
2020-12-24 16:10:25.709981,2.4409655436594075,289
2020-12-24 16:10:25.710981,2.3467811802940317,290
2020-12-24 16:10:25.710981,2.2552501357365093,291
2020-12-24 16:10:25.711980,2.1048893194011145,292
2020-12-24 16:10:25.711980,2.091540956292153,293
2020-12-24 16:10:25.711980,2.0627903691748104,294
2020-12-24 16:10:25.712979,2.1855706074860684,295
2020-12-24 16:10:25.712979,1.9633131791929967,296
2020-12-24 16:10:25.712979,1.978278433861717,297
2020-12-24 16:10:25.713979,2.208774992475943,298
2020-12-24 16:10:25.713979,2.062966839580156,299
2020-12-24 16:10:25.713979,2.007974956218996,300
2020-12-24 16:10:25.714978,2.0227958637453445,301
2020-12-24 16:10:25.714978,2.0571980971227917,302
2020-12-24 16:10:25.714978,2.088753150295958,303
2020-12-24 16:10:25.715978,2.123135243433669,304
2020-12-24 16:10:25.715978,2.0572662742416763,305
2020-12-24 16:10:25.715978,2.212243432802343,306
2020-12-24 16:10:25.716977,2.388760401759571,307
2020-12-24 16:10:25.716977,2.3628283461450637,308
2020-12-24 16:10:25.716977,2.4583183732262723,309
2020-12-24 16:10:25.717976,2.636909243181465,310
2020-12-24 16:10:25.717976,2.6767146136606423,311
2020-12-24 16:10:25.717976,3.008020594041671,312
2020-12-24 16:10:25.718976,2.7761942038255523,313
2020-12-24 16:10:25.718976,2.965875440890962,314
2020-12-24 16:10:25.718976,3.319553415068589,315
2020-12-24 16:10:25.719975,3.0798165268090107,316
2020-12-24 16:10:25.719975,3.398001386944813,317
2020-12-24 16:10:25.720974,3.560627099115832,318
2020-12-24 16:10:25.753956,3.506923385786627,319
2020-12-24 16:10:25.755955,3.5721609205577303,320
2020-12-24 16:10:25.755955,3.612337158146816,321
2020-12-24 16:10:25.756931,3.6351219769178797,322
2020-12-24 16:10:25.756931,3.755406847877951,323
2020-12-24 16:10:25.756931,3.73487369410947,324
2020-12-24 16:10:25.757919,3.8591379062354094,325
2020-12-24 16:10:25.757919,3.772061206127651,326
2020-12-24 16:10:25.757919,4.00513555371604,327
2020-12-24 16:10:25.758953,4.0794060203820255,328
2020-12-24 16:10:25.758953,3.9955932007732056,329
2020-12-24 16:10:25.759951,4.06606542793849,330
2020-12-24 16:10:25.759951,3.9388319980743707,331
2020-12-24 16:10:25.759951,3.902965487774247,332
2020-12-24 16:10:25.760952,3.77752287256075,333
2020-12-24 16:10:25.760952,3.903350901991365,334
2020-12-24 16:10:25.760952,3.775580400555612,335
2020-12-24 16:10:25.761951,3.8427204608852126,336
2020-12-24 16:10:25.761951,3.7826448128601626,337
2020-12-24 16:10:25.761951,3.520879145336731,338
2020-12-24 16:10:25.762950,3.5041328035807604,339
2020-12-24 16:10:25.762950,3.5361723365571036,340
2020-12-24 16:10:25.762950,3.405448021639833,341
2020-12-24 16:10:25.763950,3.4610714887646994,342
2020-12-24 16:10:25.763950,3.237043247640502,343
2020-12-24 16:10:25.763950,3.1983731446919976,344
2020-12-24 16:10:25.764949,3.097527039588558,345
2020-12-24 16:10:25.764949,3.0536428365749826,346
2020-12-24 16:10:25.764949,2.9469159549225568,347
2020-12-24 16:10:25.765950,2.8317053986622835,348
2020-12-24 16:10:25.765950,2.6185550089518626,349
2020-12-24 16:10:25.766948,2.5990636194151087,350
2020-12-24 16:10:25.766948,2.4652919232474817,351
2020-12-24 16:10:25.766948,2.362490371486076,352
2020-12-24 16:10:25.767948,2.5017695920655396,353
2020-12-24 16:10:25.767948,2.10262227691675,354
2020-12-24 16:10:25.768912,2.026430936792503,355
2020-12-24 16:10:25.768912,2.2986997205408604,356
2020-12-24 16:10:25.769911,2.013592214226703,357
2020-12-24 16:10:25.769911,2.034512842733436,358
2020-12-24 16:10:25.769911,2.0444945605142815,359
2020-12-24 16:10:25.770923,2.074163493246257,360
2020-12-24 16:10:25.770923,2.009768497287101,361
2020-12-24 16:10:25.770923,1.9166195927954341,362
2020-12-24 16:10:25.771909,2.049245626920783,363
2020-12-24 16:10:25.771909,2.0665661755756988,364
2020-12-24 16:10:25.771909,2.309710660101635,365
2020-12-24 16:10:25.772910,2.100443071672164,366
2020-12-24 16:10:25.772910,2.186449088090691,367
2020-12-24 16:10:25.772910,2.187248795406839,368
2020-12-24 16:10:25.773915,2.21119754596545,369
2020-12-24 16:10:25.773915,2.549154569878779,370
2020-12-24 16:10:25.774910,2.3893539558600025,371
2020-12-24 16:10:25.774910,2.4101188126159148,372
2020-12-24 16:10:25.775907,2.5214391362112085,373
2020-12-24 16:10:25.775907,2.866295635678317,374
2020-12-24 16:10:25.775907,2.7552714473488975,375
2020-12-24 16:10:25.776907,2.971761940751484,376
2020-12-24 16:10:25.776907,2.8622843051266345,377
2020-12-24 16:10:25.776907,3.0363240214690763,378
2020-12-24 16:10:25.777906,3.0532841399402777,379
2020-12-24 16:10:25.777906,3.352949527892797,380
2020-12-24 16:10:25.777906,3.494287047331804,381
2020-12-24 16:10:25.778942,3.3008101797442038,382
2020-12-24 16:10:25.778942,3.5870138441114388,383
2020-12-24 16:10:25.779941,3.5323978668726435,384
2020-12-24 16:10:25.779941,3.630236955418763,385
2020-12-24 16:10:25.779941,3.900674669731042,386
2020-12-24 16:10:25.780940,3.8873927424755825,387
2020-12-24 16:10:25.780940,3.926740362715188,388
2020-12-24 16:10:25.780940,3.93690526695132,389
2020-12-24 16:10:25.781940,3.8800844797322322,390
2020-12-24 16:10:25.781940,3.869699006668088,391
2020-12-24 16:10:25.781940,3.6970227809404266,392
2020-12-24 16:10:25.782940,4.107692536706107,393
2020-12-24 16:10:25.782940,3.7831603732394616,394
2020-12-24 16:10:25.782940,3.8902166471307833,395
2020-12-24 16:10:25.783939,3.8884938150913424,396
2020-12-24 16:10:25.784910,3.9470596178873296,397
2020-12-24 16:10:25.784910,3.9498591273059924,398
2020-12-24 16:10:25.785939,3.836150859808689,399
2020-12-24 16:10:25.785939,3.7920604982341057,400
2020-12-24 16:10:25.785939,3.5709618105587664,401
2020-12-24 16:10:25.786937,3.4991862983299287,402
2020-12-24 16:10:25.786937,3.5200213565517244,403
2020-12-24 16:10:25.786937,3.5724119103520953,404
2020-12-24 16:10:25.787937,3.193859934070653,405
2020-12-24 16:10:25.787937,3.237179511521815,406
2020-12-24 16:10:25.788936,3.04872228088926,407
2020-12-24 16:10:25.788936,3.0623593980137747,408
2020-12-24 16:10:25.788936,2.845367728256939,409
2020-12-24 16:10:25.789935,2.8569310953956317,410
2020-12-24 16:10:25.789935,2.6609271394036393,411
2020-12-24 16:10:25.790900,2.6886816489736125,412
2020-12-24 16:10:25.790900,2.768913908335881,413
2020-12-24 16:10:25.790900,2.618387207863539,414
2020-12-24 16:10:25.791934,2.4491057775719858,415
2020-12-24 16:10:25.791934,2.3369711894203844,416
2020-12-24 16:10:25.791934,2.380630745896724,417
2020-12-24 16:10:25.792933,2.161425006236386,418
2020-12-24 16:10:25.792933,2.0047005423970052,419
2020-12-24 16:10:25.793933,2.22670812136793,420
2020-12-24 16:10:25.793933,2.0808841998824454,421
2020-12-24 16:10:25.793933,2.0403541625186143,422
2020-12-24 16:10:25.794932,1.9280337206827691,423
2020-12-24 16:10:25.794932,2.1411075071889787,424
2020-12-24 16:10:25.794932,2.0794674191495846,425
2020-12-24 16:10:25.795933,1.9619324950118795,426
2020-12-24 16:10:25.795933,1.9824015364704057,427
2020-12-24 16:10:25.795933,2.135937202958747,428
2020-12-24 16:10:25.796931,2.093145388601048,429
2020-12-24 16:10:25.796931,2.0481989996848204,430
2020-12-24 16:10:25.796931,2.3730167886236964,431
2020-12-24 16:10:25.797931,2.3649982156238596,432
2020-12-24 16:10:25.797931,2.4078486962709564,433
2020-12-24 16:10:25.797931,2.4541006235635705,434
2020-12-24 16:10:25.833911,2.4666427026649456,435
2020-12-24 16:10:25.838893,2.571550509007265,436
2020-12-24 16:10:25.840871,2.695061350640218,437
2020-12-24 16:10:25.840871,2.698743750198778,438
2020-12-24 16:10:25.841881,3.016422708365029,439
2020-12-24 16:10:25.841881,3.0247595538855445,440
2020-12-24 16:10:25.842883,3.1223218812294466,441
2020-12-24 16:10:25.842883,3.075611780259647,442
2020-12-24 16:10:25.842883,3.3601302698662767,443
2020-12-24 16:10:25.843905,3.5122884878145033,444
2020-12-24 16:10:25.843905,3.451776088896693,445
2020-12-24 16:10:25.844904,3.558606370844386,446
2020-12-24 16:10:25.844904,3.583439060540047,447
2020-12-24 16:10:25.844904,3.7655719566864025,448
2020-12-24 16:10:25.845904,3.849381847264267,449
2020-12-24 16:10:25.845904,4.046980589353497,450
2020-12-24 16:10:25.845904,4.146774636733716,451
2020-12-24 16:10:25.848903,3.824157022084554,452
2020-12-24 16:10:25.849902,3.9886751614480946,453
2020-12-24 16:10:25.860899,4.090697086798136,454
2020-12-24 16:10:25.868891,4.022574898894504,455
2020-12-24 16:10:25.871888,4.158302853757457,456
2020-12-24 16:10:25.876858,3.875310239765057,457
2020-12-24 16:10:25.880883,3.8352688374719017,458
2020-12-24 16:10:25.883882,3.7805694793074975,459
2020-12-24 16:10:25.888878,4.036704775446468,460
2020-12-24 16:10:25.891877,3.9293192805449024,461
2020-12-24 16:10:25.896874,3.7210040800205495,462
2020-12-24 16:10:25.899873,3.878465175616083,463
2020-12-24 16:10:25.904870,3.7579577756604468,464
2020-12-24 16:10:25.907852,3.699704059647089,465
2020-12-24 16:10:25.912866,3.558723065210246,466
2020-12-24 16:10:25.916850,3.330290513729083,467
2020-12-24 16:10:25.920860,3.344128042203305,468
2020-12-24 16:10:25.924845,3.245535791481779,469
2020-12-24 16:10:25.929857,3.0946049882204294,470
2020-12-24 16:10:25.932854,2.9307192781687927,471
2020-12-24 16:10:25.937851,3.000013555445814,472
2020-12-24 16:10:25.940837,2.8112160819291576,473
2020-12-24 16:10:25.941849,2.8101839048823876,474
2020-12-24 16:10:25.941849,2.638482519301291,475
2020-12-24 16:10:25.942827,2.5852835317593814,476
2020-12-24 16:10:25.942827,2.4869524833287655,477
2020-12-24 16:10:25.943816,2.344131440807612,478
2020-12-24 16:10:25.943816,2.3889575184094713,479
2020-12-24 16:10:25.943816,2.3381923242015126,480
2020-12-24 16:10:25.944847,2.245200119641681,481
2020-12-24 16:10:25.944847,2.2246206445475223,482
2020-12-24 16:10:25.945846,1.8824417415492292,483
2020-12-24 16:10:25.945846,1.9999877698839494,484
2020-12-24 16:10:25.945846,2.0156177251099257,485
2020-12-24 16:10:25.946846,2.16589912906206,486
2020-12-24 16:10:25.946846,1.8346266401254439,487
2020-12-24 16:10:25.946846,1.8284060895482537,488
2020-12-24 16:10:25.947845,1.9969602532649764,489
2020-12-24 16:10:25.947845,1.8870995745031443,490
2020-12-24 16:10:25.947845,2.123379158967387,491
2020-12-24 16:10:25.948845,2.274058559869245,492
2020-12-24 16:10:25.948845,2.2427264965478115,493
2020-12-24 16:10:25.948845,2.289377955381713,494
2020-12-24 16:10:25.949844,2.397068298675059,495
2020-12-24 16:10:25.949844,2.254085575064437,496
2020-12-24 16:10:25.949844,2.3938692908490102,497
2020-12-24 16:10:25.950843,2.55817133979331,498
2020-12-24 16:10:25.950843,2.7849509291960324,499
2020-12-24 16:10:25.950843,2.79959665094743,500
2020-12-24 16:10:25.951843,2.709611435730379,501
2020-12-24 16:10:25.951843,2.8647743479662084,502
2020-12-24 16:10:25.951843,3.185105914066523,503
2020-12-24 16:10:25.952843,3.33219407776034,504
2020-12-24 16:10:25.952843,3.3955847229999607,505
2020-12-24 16:10:25.952843,3.3281859784518817,506
2020-12-24 16:10:25.953842,3.5093383730560914,507
2020-12-24 16:10:25.953842,3.418254358209487,508
2020-12-24 16:10:25.953842,3.6271425280987706,509
2020-12-24 16:10:25.954841,3.600141350664403,510
2020-12-24 16:10:25.954841,3.7753012632336773,511
2020-12-24 16:10:25.954841,3.805393679948921,512
2020-12-24 16:10:25.955840,3.7292705772324926,513
2020-12-24 16:10:25.955840,3.865474306275349,514
2020-12-24 16:10:25.955840,4.170137663224188,515
2020-12-24 16:10:25.956840,3.8552446880636246,516
2020-12-24 16:10:25.956840,4.0621345702048846,517
2020-12-24 16:10:25.957811,3.9784322358620816,518
2020-12-24 16:10:25.975829,3.9374033359231806,519
2020-12-24 16:10:25.976816,3.864549580855722,520
2020-12-24 16:10:25.976816,3.921712419598528,521
2020-12-24 16:10:25.977828,3.990439433505183,522
2020-12-24 16:10:25.977828,3.808929071125303,523
2020-12-24 16:10:25.977828,3.949996724839068,524
2020-12-24 16:10:25.978827,3.7833315227074573,525
